"Session_ID","Round","Algorithm_Used","Arm","Device_Type","Time_of_Day","Reward","True_CTR","Cumulative_Reward","Regret","Cumulative_Regret"
5349,1349,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Evening",1,0.1,144,0.02,12.1599999999999
5350,1350,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Evening",0,0.1,144,0.02,12.1799999999999
5351,1351,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Evening",0,0.1,144,0.02,12.1999999999999
5352,1352,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,144,0,12.1999999999999
5353,1353,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,144,0.02,12.2199999999999
5354,1354,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,144,0.02,12.2399999999999
5355,1355,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,144,0.02,12.2599999999999
5356,1356,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,144,0.02,12.2799999999999
5357,1357,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",1,0.1,145,0.02,12.2999999999999
5358,1358,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Evening",0,0.1,145,0.02,12.3199999999999
5359,1359,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Afternoon",0,0.1,145,0.02,12.3399999999999
5360,1360,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,145,0.02,12.3599999999999
5361,1361,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Afternoon",0,0.1,145,0.02,12.3799999999999
5362,1362,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,145,0.02,12.3999999999999
5363,1363,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Evening",0,0.1,145,0.02,12.4199999999999
5364,1364,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,145,0.02,12.4399999999999
5365,1365,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,145,0.02,12.4599999999999
5366,1366,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,145,0.02,12.4799999999999
5367,1367,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Afternoon",0,0.1,145,0.02,12.4999999999999
5368,1368,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Afternoon",0,0.1,145,0.02,12.5199999999999
5369,1369,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Evening",0,0.1,145,0.02,12.5399999999999
5370,1370,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,145,0.02,12.5599999999999
5371,1371,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,145,0.02,12.5799999999999
5372,1372,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,145,0.02,12.5999999999999
5373,1373,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Afternoon",0,0.1,145,0.02,12.6199999999999
5374,1374,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,145,0.02,12.6399999999999
5375,1375,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,145,0.02,12.6599999999999
5376,1376,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,145,0.02,12.6799999999999
5377,1377,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Afternoon",0,0.1,145,0.02,12.6999999999999
5378,1378,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,145,0.02,12.7199999999999
5379,1379,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,145,0.02,12.7399999999999
5380,1380,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,145,0.02,12.7599999999999
5381,1381,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Evening",0,0.1,145,0.02,12.7799999999999
5382,1382,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,145,0.02,12.7999999999999
5383,1383,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Evening",0,0.1,145,0.02,12.8199999999999
5384,1384,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,145,0.02,12.8399999999999
5385,1385,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,145,0.02,12.8599999999999
5386,1386,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Evening",0,0.1,145,0.02,12.8799999999999
5387,1387,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Evening",1,0.1,146,0.02,12.8999999999999
5388,1388,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,146,0.02,12.9199999999999
5389,1389,"Epsilon-Greedy (eps=0.1)","Ad_A","Tablet","Morning",0,0.05,146,0.07,12.9899999999999
5390,1390,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",1,0.1,147,0.02,13.0099999999999
5391,1391,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,147,0.02,13.0299999999999
5392,1392,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,147,0.02,13.0499999999999
5393,1393,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,147,0.02,13.0699999999999
5394,1394,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,147,0.02,13.0899999999999
5395,1395,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,147,0.02,13.1099999999999
5396,1396,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,147,0.02,13.1299999999999
5397,1397,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,147,0.02,13.1499999999999
5398,1398,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Evening",0,0.1,147,0.02,13.1699999999999
5399,1399,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,147,0.02,13.1899999999999
5400,1400,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,147,0.02,13.2099999999999
5401,1401,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,147,0.02,13.2299999999999
5402,1402,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,147,0.02,13.2499999999999
5403,1403,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,147,0.02,13.2699999999999
5404,1404,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Afternoon",1,0.1,148,0.02,13.2899999999999
5405,1405,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,148,0.02,13.3099999999999
5406,1406,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,148,0.02,13.3299999999999
5407,1407,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,148,0.02,13.3499999999999
5408,1408,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,148,0.02,13.3699999999999
5409,1409,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,148,0.02,13.3899999999999
5410,1410,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,148,0,13.3899999999999
5411,1411,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,148,0.02,13.4099999999999
5412,1412,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Evening",0,0.1,148,0.02,13.4299999999999
5413,1413,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,148,0.02,13.4499999999999
5414,1414,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Evening",0,0.1,148,0.02,13.4699999999999
5415,1415,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,148,0.02,13.4899999999999
5416,1416,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,148,0.02,13.5099999999999
5417,1417,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Afternoon",0,0.1,148,0.02,13.5299999999999
5418,1418,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,148,0,13.5299999999999
5419,1419,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Evening",0,0.1,148,0.02,13.5499999999999
5420,1420,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,148,0,13.5499999999999
5421,1421,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,148,0,13.5499999999999
5422,1422,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,148,0,13.5499999999999
5423,1423,"Epsilon-Greedy (eps=0.1)","Ad_A","Tablet","Morning",0,0.05,148,0.07,13.6199999999999
5424,1424,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Afternoon",0,0.1,148,0.02,13.6399999999999
5425,1425,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,148,0,13.6399999999999
5426,1426,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,148,0,13.6399999999999
5427,1427,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,148,0,13.6399999999999
5428,1428,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,148,0,13.6399999999999
5429,1429,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Afternoon",0,0.1,148,0.02,13.6599999999999
5430,1430,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,148,0,13.6599999999999
5431,1431,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,148,0,13.6599999999999
5432,1432,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,148,0,13.6599999999999
5433,1433,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,148,0.02,13.6799999999999
5434,1434,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,148,0,13.6799999999999
5435,1435,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",1,0.12,149,0,13.6799999999999
5436,1436,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,149,0,13.6799999999999
5437,1437,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,149,0,13.6799999999999
5438,1438,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,149,0,13.6799999999999
5439,1439,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,149,0,13.6799999999999
5440,1440,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,149,0,13.6799999999999
5441,1441,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",1,0.12,150,0,13.6799999999999
5442,1442,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,150,0,13.6799999999999
5443,1443,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,150,0,13.6799999999999
5444,1444,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,150,0,13.6799999999999
5445,1445,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Morning",0,0.1,150,0.02,13.6999999999999
5446,1446,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,150,0,13.6999999999999
5447,1447,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,150,0,13.6999999999999
5448,1448,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,150,0,13.6999999999999
5449,1449,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,150,0,13.6999999999999
5450,1450,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,150,0,13.6999999999999
5451,1451,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,150,0,13.6999999999999
5452,1452,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,150,0,13.6999999999999
5453,1453,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,150,0,13.6999999999999
5454,1454,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,150,0,13.6999999999999
5455,1455,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,150,0,13.6999999999999
5456,1456,"Epsilon-Greedy (eps=0.1)","Ad_B","Desktop","Evening",0,0.08,150,0.04,13.7399999999999
5457,1457,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,150,0,13.7399999999999
5458,1458,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,150,0,13.7399999999999
5459,1459,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,150,0,13.7399999999999
5460,1460,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,150,0,13.7399999999999
5461,1461,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Morning",0,0.1,150,0.02,13.7599999999999
5462,1462,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,150,0,13.7599999999999
5463,1463,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,150,0,13.7599999999999
5464,1464,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,150,0,13.7599999999999
5465,1465,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,150,0,13.7599999999999
5466,1466,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Evening",0,0.1,150,0.02,13.7799999999999
5467,1467,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",1,0.12,151,0,13.7799999999999
5468,1468,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,151,0,13.7799999999999
5469,1469,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",1,0.12,152,0,13.7799999999999
5470,1470,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,152,0,13.7799999999999
5471,1471,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,152,0,13.7799999999999
5472,1472,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,152,0,13.7799999999999
5473,1473,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,152,0,13.7799999999999
5474,1474,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,152,0,13.7799999999999
5475,1475,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,152,0,13.7799999999999
5476,1476,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,152,0,13.7799999999999
5477,1477,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,152,0,13.7799999999999
5478,1478,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,152,0,13.7799999999999
5479,1479,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",1,0.12,153,0,13.7799999999999
5480,1480,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",1,0.12,154,0,13.7799999999999
5481,1481,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,154,0,13.7799999999999
5482,1482,"Epsilon-Greedy (eps=0.1)","Ad_D","Tablet","Evening",0,0.1,154,0.02,13.7999999999999
5483,1483,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,154,0,13.7999999999999
5484,1484,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,154,0,13.7999999999999
5485,1485,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,154,0,13.7999999999999
5486,1486,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,154,0,13.7999999999999
5487,1487,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,154,0,13.7999999999999
5488,1488,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,154,0,13.7999999999999
5489,1489,"Epsilon-Greedy (eps=0.1)","Ad_A","Mobile","Morning",0,0.05,154,0.07,13.8699999999999
5490,1490,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,154,0,13.8699999999999
5491,1491,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,154,0,13.8699999999999
5492,1492,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,154,0,13.8699999999999
5493,1493,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,154,0,13.8699999999999
5494,1494,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,154,0,13.8699999999999
5495,1495,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,154,0,13.8699999999999
5496,1496,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",1,0.12,155,0,13.8699999999999
5497,1497,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,155,0,13.8699999999999
5498,1498,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,155,0,13.8699999999999
5499,1499,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,155,0,13.8699999999999
5500,1500,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,155,0,13.8699999999999
5501,1501,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,155,0,13.8699999999999
5502,1502,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,155,0,13.8699999999999
5503,1503,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,155,0,13.8699999999999
5504,1504,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,155,0,13.8699999999999
5505,1505,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,155,0,13.8699999999999
5506,1506,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,155,0,13.8699999999999
5507,1507,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,155,0,13.8699999999999
5508,1508,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,155,0,13.8699999999999
5509,1509,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,155,0,13.8699999999999
5510,1510,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,155,0,13.8699999999999
5511,1511,"Epsilon-Greedy (eps=0.1)","Ad_B","Mobile","Afternoon",0,0.08,155,0.04,13.9099999999999
5512,1512,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,155,0,13.9099999999999
5513,1513,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,155,0,13.9099999999999
5514,1514,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",1,0.12,156,0,13.9099999999999
5515,1515,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,156,0,13.9099999999999
5516,1516,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,156,0,13.9099999999999
5517,1517,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,156,0,13.9099999999999
5518,1518,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",1,0.12,157,0,13.9099999999999
5519,1519,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",1,0.12,158,0,13.9099999999999
5520,1520,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,158,0,13.9099999999999
5521,1521,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,158,0,13.9099999999999
5522,1522,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,158,0,13.9099999999999
5523,1523,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,158,0,13.9099999999999
5524,1524,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,158,0,13.9099999999999
5525,1525,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,158,0,13.9099999999999
5526,1526,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,158,0,13.9099999999999
5527,1527,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,158,0,13.9099999999999
5528,1528,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,158,0,13.9099999999999
5529,1529,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,158,0,13.9099999999999
5530,1530,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",0,0.12,158,0,13.9099999999999
5531,1531,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,158,0,13.9099999999999
5532,1532,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,158,0,13.9099999999999
5533,1533,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,158,0,13.9099999999999
5534,1534,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,158,0,13.9099999999999
5535,1535,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,158,0,13.9099999999999
5536,1536,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",1,0.12,159,0,13.9099999999999
5537,1537,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,159,0,13.9099999999999
5538,1538,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,159,0,13.9099999999999
5539,1539,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",1,0.12,160,0,13.9099999999999
5540,1540,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",1,0.12,161,0,13.9099999999999
5541,1541,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,161,0,13.9099999999999
5542,1542,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,161,0,13.9099999999999
5543,1543,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,161,0,13.9099999999999
5544,1544,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,161,0,13.9099999999999
5545,1545,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,161,0,13.9099999999999
5546,1546,"Epsilon-Greedy (eps=0.1)","Ad_A","Mobile","Morning",0,0.05,161,0.07,13.9799999999999
5547,1547,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,161,0,13.9799999999999
5548,1548,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,161,0,13.9799999999999
5549,1549,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,161,0,13.9799999999999
5550,1550,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,161,0,13.9799999999999
5551,1551,"Epsilon-Greedy (eps=0.1)","Ad_D","Desktop","Morning",0,0.1,161,0.02,13.9999999999999
5552,1552,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Evening",0,0.12,161,0,13.9999999999999
5553,1553,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,161,0,13.9999999999999
5554,1554,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,161,0,13.9999999999999
5555,1555,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,161,0,13.9999999999999
5556,1556,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,161,0,13.9999999999999
5557,1557,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,161,0,13.9999999999999
5558,1558,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Afternoon",0,0.12,161,0,13.9999999999999
5559,1559,"Epsilon-Greedy (eps=0.1)","Ad_D","Mobile","Evening",0,0.1,161,0.02,14.0199999999999
5560,1560,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,161,0,14.0199999999999
5561,1561,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,161,0,14.0199999999999
5562,1562,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,161,0,14.0199999999999
5563,1563,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,161,0,14.0199999999999
5564,1564,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,161,0,14.0199999999999
5565,1565,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",0,0.12,161,0,14.0199999999999
5566,1566,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,161,0,14.0199999999999
5567,1567,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,161,0,14.0199999999999
5568,1568,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Afternoon",1,0.12,162,0,14.0199999999999
5569,1569,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,162,0,14.0199999999999
5570,1570,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,162,0,14.0199999999999
5571,1571,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Evening",0,0.12,162,0,14.0199999999999
5572,1572,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Afternoon",1,0.12,163,0,14.0199999999999
5573,1573,"Epsilon-Greedy (eps=0.1)","Ad_C","Tablet","Morning",0,0.12,163,0,14.0199999999999
5574,1574,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,163,0,14.0199999999999
5575,1575,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Evening",0,0.12,163,0,14.0199999999999
5576,1576,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",1,0.12,164,0,14.0199999999999
5577,1577,"Epsilon-Greedy (eps=0.1)","Ad_C","Desktop","Morning",0,0.12,164,0,14.0199999999999
5578,1578,"Epsilon-Greedy (eps=0.1)","Ad_C","Mobile","Morning",0,0.12,164,0,14.0199999999999
